doi,标题,期刊,年份,作者
10.1109/IEMDC.2013.6556219,Multi-physics modeling of the dynamic response of a circuit breaker recloser system,Electric Machines & Drives Conference,2013,"lijun he,j rhett mayor,r g harley,howard liles,guangcong zhang,yi deng"
10.1109/TPEL.2013.2293734,A Fast and Generalized Space Vector Modulation Scheme for Multilevel Inverters,"Power Electronics, IEEE Transactions  ",2013,"Yi Deng,Koon Hoo Teo,Chunjie Duan,Habetler, T.G."
10.1002/jgrd.50136,Summer rainfall variability over the Southeastern United States and its intensification in the 21st century as assessed by CMIP5 models,JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES,2013,"laifang li,wenhong li,yi deng"
10.1002/joc.3675,"Comments on ‘Influences of the Bermuda High and atmospheric moistening on changes in summer rainfall in the Atlanta, Georgia region, USA’",INTERNATIONAL JOURNAL OF CLIMATOLOGY,2013,"wenhong li,laifang li,rong fu,yi deng,hui wang"
10.1029/2012JD018649,A model analysis of the interactions between east asian anthropogenic aerosols and north pacific atmospheric transients in boreal winter,JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES,2013,"Renjun Zhou,Yi Deng"
10.1175/JCLI-D-12-00431.1,Radiative and Dynamical Forcing of the Surface and Atmospheric Temperature Anomalies Associated with the Northern Annular Mode,JOURNAL OF CLIMATE,2013,"yi deng,taewon park,ming cai"
,A Fast and Generalized Space Vector Modulation Scheme for Multilevel Inverters,2013 TWENTY-EIGHTH ANNUAL IEEE APPLIED POWER ELECTRONICS CONFERENCE AND EXPOSITION (APEC 2013),2013,"Yi Deng,Koon Hoo Teo,Ronald G. Harley"
10.1109/ECCE.2013.6647228,A fast and generalized space vector PWM scheme and its application in optimal performance investigation for multilevel inverters,Energy Conversion Congress and Exposition,2013,"Yi Deng,Koon Hoo Teo,Harley, R.G."
10.1175/JCLI-D-11-00387.1,Causal Discovery for Climate Research Using Graphical Models,JOURNAL OF CLIMATE,2012,"imme ebertuphoff,yi deng"
10.1029/2012JD018468,Feedback attribution of the El Niño–Southern Oscillation–related atmospheric and surface temperature anomalies,JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES,2012,"taewon park,yi deng,ming cai"
10.1175/JAS-D-12-023.1,Process-Based Decomposition of the Global Surface Temperature Response to El Niño in Boreal Winter,JOURNAL OF THE ATMOSPHERIC SCIENCES,2012,"yi deng,taewon park,ming cai"
10.1029/2012GL053269,A new type of climate network based on probabilistic graphical models: Results of boreal winter versus summer,GEOPHYSICAL RESEARCH LETTERS,2012,"imme ebertuphoff,yi deng"
10.1175/2010JCLI3676.1,Intraseasonal Modulation of the North Pacific Storm Track by Tropical Convection in Boreal Winter,JOURNAL OF CLIMATE,2011,"yi deng,tianyu jiang"
10.1029/2011JD016001,A dynamical fingerprint of tropical Pacific sea surface temperatures on the decadal-scale variability of cool-season Arctic precipitation,JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES,2011,"Bradley M. Hegyi,Yi Deng"
10.1029/2010JD014776,Investigation of the 2006 drought and 2007 flood extremes at the Southern Great Plains through an integrative analysis of observations,JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES,2011,"Xiquan Dong,Baike Xi,Aaron Kennedy,Zhe Feng,Jared K. Entin,Paul R. Houser,Robert A. Schiffer,Tristan L'Ecuyer,William S. Olson,Kuo-lin Hsu,W. Timothy Liu,Bing Lin,Yi Deng,Tianyu Jiang"
10.1175/2010JCLI3829.1,Changes to the North Atlantic Subtropical High and Its Role in the Intensification of Summer Rainfall Variability in the Southeastern United States,JOURNAL OF CLIMATE,2011,"wenhong li,laifang li,rong fu,yi deng,hui wang"
10.1029/2011GL049462,Downstream modulation of North Pacific atmospheric river activity by East Asian cold surges,GEOPHYSICAL RESEARCH LETTERS,2011,"tianyu jiang,yi deng"
10.1029/2009GL037276,Direct and indirect impacts of Saharan dust acting as cloud condensation nuclei on tropical cyclone eyewall development,GEOPHYSICAL RESEARCH LETTERS,2009,"Henian Zhang,Greg M. McFarquhar,William R. Cotton,Yi Deng"
10.1175/2009JCLI2889.1,Interannual Variability of the Cyclonic Activity along the U.S. Pacific Coast: Influences on the Characteristics of Winter Precipitation in the Western United States,JOURNAL OF CLIMATE,2009,"Boksoon Myoung,Yi Deng"
10.1016/j.dynatmoce.2006.06.004,Diagnostic and dynamical analyses of two outstanding aspects of storm tracks,Dynamics of Atmospheres and Oceans,2007,"Mankin Mak,Yi Deng"
10.1007/978-3-540-72540-4_9,Instance-Dependent Verifiable Random Functions and Their Application to Simultaneous Resettability,EUROCRYPT,2007,"Yi Deng,Dongdai Lin"
10.1007/s00382-021-05819-4,Understanding The Causes Of Rapidly Declining Prediction Skill Of The East Asian Summer Monsoon Rainfall With Lead Time In Bcc_csm1.1m,CLIMATE DYNAMICS,0,"Na Wang,Hong-Li Ren,Yi Deng,Siyu Zhao"
