doi,标题,期刊,年份,作者
10.1038/ncomms4876,Dirac cones and Dirac saddle points of bright excitons in monolayer transition metal dichalcogenides.,NATURE COMMUNICATIONS,2014,"hanqing yu,Gui-Bin Liu,peng gong,Xiaodong Xu,Wang Yao"
10.1063/1.4896591,Vapor-Transport Growth Of High Optical Quality Wse2 Monolayers,APL MATERIALS,2014,"Genevieve Clark,Sanfeng Wu,Pasqual Rivera,Joseph Finney,Paul Nguyen,David H. Cobden,Xiaodong Xu"
10.1103/PhysRevB.90.045427,Valley-Splitting And Valley-Dependent Inter-Landau-Level Optical Transitions In Monolayer Mos2 Quantum Hall Systems,PHYSICAL REVIEW B,2014,"ruilin chu,xiao li,sanfeng wu,qian niu,wang yao,xiaodong xu,chuanwei zhang"
10.7498/aps.63.068103,Research progress of substrate materials used for GaN-Based light emitting dio des,Acta Physica Sinica,2014,"Wei-Chao Chen,Hui-Li Tang,Ping Luo,Wei-Wei Ma,Xiao-Dong Xu,Xiao-Bo Qian,Da-Peng Jiang,Feng Wu,Jing-Ya Wang,Jun Xu"
,Lateral heterojunctions within monolayer semiconductors,,2014,"Chunming Huang,Sanfeng Wu,Ana M. Sanchez,Jonathan J. P. Peters,Richard Beanland,Jason S. Ross,Pasqual Rivera,Wang Yao,David H. Cobden,Xiaodong Xu"
10.1038/nnano.2014.26,Electrically tunable excitonic light-emitting diodes based on monolayer WSe2 p-n junctions.,Nature nanotechnology,2014,"Jason S. Ross,Xiaodong Xu,Philip Klement,David H. Cobden,Philip Klement,Aaron M. Jones,Nirmal J. Ghimire,D. G. Mandrus,Jiaqiang Yan,Takashi Taniguchi,Kenji Watanabe,Kenji Kitamura,Wang Yao"
10.1103/PhysRevB.89.155317,Spin-Orbit-Coupled Quantum Wires And Majorana Fermions On Zigzag Edges Of Monolayer Transition-Metal Dichalcogenides,PHYSICAL REVIEW B,2014,"ruilin chu,guibin liu,wang yao,xiaodong xu,di xiao,chuanwei zhang"
10.1002/adfm.201303952,Systematic Doping Control of CVD Graphene Transistors with Functionalized Aromatic Self‐Assembled Monolayers,ADVANCED FUNCTIONAL MATERIALS,2014,"nathan cernetic,sanfeng wu,joshua a davies,benjamin w krueger,daniel o hutchins,xiaodong xu,hong ma,alex k y jen"
10.1364/assl.2014.am5a.10,54 fs Kerr-lens mode-locking Yb:LSO laser,"Advanced Solid State Lasers (2014), paper AM5A.10",2014,"zhiyi wei,lihe zheng,jun xu,xiaodong xu,jiangfeng zhu,zhaohua wang,wenlong tian"
10.1002/adfm.201303952,Systematic Doping Control Of Cvd Graphene Transistors With Functionalized Aromatic Self-Assembled Monolayers,ADVANCED FUNCTIONAL MATERIALS,2014,"Nathan Cernetic,Sanfeng Wu,Joshua A. Davies,Benjamin W. Krueger,Daniel O. Hutchins,Xiaodong Xu,Hong Ma,Alex K. -Y. Jen"
