doi,标题,期刊,年份,作者
10.1103/PhysRevLett.104.034501,Optical Negative Refraction In Ferrofluids With Magnetocontrollability,PHYSICAL REVIEW LETTERS,2010,"Y Gao,J P Huang,Y M Liu,L Gao,K W Yu,X Zhang"
10.1021/nl1008019,Transformational plasmon optics.,NANO LETTERS,2010,"Yongmin Liu,Thomas Zentgraf,Guy Bartal,Xiang Zhang"
10.1364/OE.18.006048,Far-field measurement of ultra-small plasmonic mode volume.,OPTICS EXPRESS,2010,"Shuang Zhang,Yong-Shik Park,Yongmin Liu,Thomas Zentgraf,Xiang Zhang"
10.1364/OE.16.015439,All-angle negative refraction and imaging in a bulk medium made of metallic nanowires in the visible region.,OPTICS EXPRESS,2008,"Yongmin Liu,Guy Bartal,Xiang Zhang"
10.1364/fio.2008.fthc1,Subwavelength Discrete Solitons in Nonlinear Metallic Waveguide Arrays,Frontiers in Optics,2008,"xiang zhang,guy bartal,yongmin liu,dentcho a genov"
10.1126/science.1157566,Optical Negative Refraction In Bulk Metamaterials Of Nanowires,SCIENCE,2008,"Jie Yao,Zhaowei Liu,Yongmin Liu,Yuan Wang,Cheng Sun,Guy Bartal,Angelica M Stacy,Xiang Zhang"
10.1103/PhysRevLett.99.153901,Subwavelength Discrete Solitons In Nonlinear Metamaterials,PHYSICAL REVIEW LETTERS,2007,"Yongmin Liu,Guy Bartal,Dentcho A Genov,Xiang Zhang"
10.1063/1.2450651,Midinfrared Metamaterials Fabricated By Nanoimprint Lithography,APPLIED PHYSICS LETTERS,2007,"wei wu,zhaoning yu,shihyuan wang,r stanley williams,yongmin liu,cheng sun,xiang zhang,evgenia kim,y ron shen,nicholas x fang"
10.1109/INOW.2007.4302895,Plasmon resonances of strongly coupled nanodisks,Beijing,2007,"d cho,feng wang,joan s valentine,zhaoning yu,yongmin liu,xiang zhang,y r shen"
10.1007/s00339-006-3834-3,Optical metamaterials at near and mid-IR range fabricated by nanoimprint lithography,Applied Physics A,2007,"Wei Wu,Evgenia Kim,Ekaterina Ponizovskaya,Yongmin Liu,Zhaoning Yu,Nicholas Fang,Y. Ron Shen,Alexander M. Bratkovsky,William Tong,Cheng Sun,Xiang Zhang,Shih-Yuan Wang,R. Stanley Williams"
10.1103/PhysRevB.76.035408,Scattering Of Surface Plasmon Polaritons At Abrupt Surface Interfaces: Implications For Nanoscale Cavities,PHYSICAL REVIEW B,2007,"R. F. Oulton,D. F. P. Pile,Y. Liu,X. Zhang"
10.1103/PhysRevB.76.073101,Magnetic Plasmon Hybridization And Optical Activity At Optical Frequencies In Metallic Nanostructures,PHYSICAL REVIEW B,2007,"H. Liu,D. A. Genov,D. M. Wu,Y. M. Liu,Z. W. Liu,C. Sun,S. N. Zhu,X. Zhang"
10.1117/12.681492,Negative Group Velocity Of Surface Plasmons On Thin Metallic Films,PLASMONICS: METALLIC NANOSTRUCTURES AND THEIR OPTICAL PROPERTIES IV,2006,"yongmin liu,david f pile,zhaowei liu,dongmin wu,cheng sun,xiang zhang"
10.1103/PhysRevLett.97.243902,Magnetic Plasmon Propagation Along A Chain Of Connected Subwavelength Resonators At Infrared Frequencies,PHYSICAL REVIEW LETTERS,2006,"H. Liu,D. A. Genov,D. M. Wu,Y. M. Liu,J. M. Steele,C. Sun,S. N. Zhu,X. Zhang"
10.1103/PhysRevB.69.165109,Dimerlike Positional Correlation And Resonant Transmission Of Electromagnetic Waves In Aperiodic Dielectric Multilayers,PHYSICAL REVIEW B,2004,"R. Peng,Y. Liu,X. Huang,F. Qiu,Mu Wang,A. Hu,S. Jiang,D. Feng,L. Ouyang,J. Zou"
10.1103/PhysRevB.67.205209,Resonant Scattering In Random-Polymer Chains With Inversely Symmetric Impurities,PHYSICAL REVIEW B,2003,"Y. Liu,R. Peng,X. Huang,Mu Wang,A. Hu,S. Jiang"
10.1209/epl/i2003-00608-x,Resonant transmission and frequency trifurcation of light waves in Thue-Morse dielectric multilayers,EUROPHYSICS LETTERS,2003,"F Qiu,R. W Peng,X. Q Huang,Y. M Liu,M Wang,A Hu,S. S Jiang"
10.1088/0953-8984/14/30/314,Persistent currents in k-component Fibonacci mesoscopic rings threaded by a magnetic flux,JOURNAL OF PHYSICS-CONDENSED MATTER,2002,"Y M Liu,R W Peng,G J Jin,X Q Huang,Mu Wang,A Hu,S S Jiang"
