doi,标题,期刊,年份,作者
10.1103/PhysRevLett.105.027201,Interface Ferromagnetism And Orbital Reconstruction In Bifeo3-La0.7sr0.3mno3 Heterostructures,PHYSICAL REVIEW LETTERS,2010,"P. Yu,J.-S. Lee,S. Okamoto,M. Rossell,M. Huijben,C.-H. Yang,Q. He,J. Zhang,S. Yang,M. Lee,Q. Ramasse,R. Erni,Y.-H. Chu,D. Arena,C.-C. Kao,L. Martin,R. Ramesh"
10.1103/PhysRevLett.105.197603,Domain Wall Conductivity in La-Doped BiFeO(3),Physical Review Letters,2010,"jurgen seidel,petro maksymovych,y batra,allard j katan,s y yang,qing he,arthur p baddorf,sergei v kalinin,c h yang,j c yang,y h chu,ekhard k h salje,herbert wormeester,miquel salmeron,r ramesh"
,Interface Ferromagnetism and Orbital Reconstruction in  Heterostructures,,2010,"P Yu,JS Lee,S Okamoto,MD Rossell,M Huijben,CH Yang,Q He"
10.1103/PhysRevB.81.134406,Probing The Evolution Of Antiferromagnetism In Multiferroics,PHYSICAL REVIEW B,2010,"mikel b holcomb,L. W. Martin,andreas scholl,qing he,peng yu,C.-H. Yang,S. Y. Yang,P.-A. Glans,manuel valvidares,mark huijben,J. B. Kortright,jianhui guo,Y.-H. Chu,R. Ramesh"
10.1021/nl900723j,Nanoscale Control of Domain Architectures in BiFeO<sub>3</sub>Thin Films,NANO LETTERS,2009,"Ying-Hao Chu,Qing He,Chan-Ho Yang,Pu Yu,Lane W. Martin,Padraic Shafer,R. Ramesh"
10.1126/science.1177046,A Strain-Driven Morphotropic Phase Boundary In Bifeo3,SCIENCE,2009,"R. J. Zeches,M. D. Rossell,J. X. Zhang,A. J. Hatt,He Q,Yang C-H,Kumar A,Wang C H,Melville A,Adamo C,Sheng G,Chu Y-H,Ihlefeld J F,Erni R,Ederer C,Gopalan V,Chen L Q,Schlom D G,Spaldin N A,Martin L W,R. Ramesh"
10.1103/PhysRevB.80.140101,Phenomenological Analysis Of Domain Width In Rhombohedral Bifeo3 Films,PHYSICAL REVIEW B,2009,"C. Huang,Lang Chen,J. Wang,Q. He,S. Yang,Y. Chu,R. Ramesh"
10.1038/nmat2246,Erratum: Electric-field control of local ferromagnetism using a magnetoelectric multiferroic,Nature Materials,2008,"Ying-Hao Chu,Lane W. Martin,Mikel B. Holcomb,Martin Gajek,Shu-Jen Han,Qing He,Nina Balke,Chan-Ho Yang,Donkoun Lee,Wei Hu,Qian Zhan,Pei-Ling Yang,Arantxa Fraile-rodríguez,Andreas Scholl,Shan X. Wang,R. Ramesh"
10.1038/nmat2246,"Electric-field control of local ferromagnetism using a magnetoelectric multiferroic (Nature Materials (2008) 7, (478-482))",NATURE MATERIALS,2008,"Ying-hao Chu,Lane W. Martin,Mikel B. Holcomb,Martin Gajek,Shu Jen Han,Qing He,Nina Balke,Chan Ho Yang,Donkoun Lee,Wei Hu,Qian Zhan,Pei Ling Yang,Arantxa Fraile-Rodríguez,Andreas Scholl,Shan X. Wang,R. Ramesh"
10.1038/nmat2184,Electric-field control of local ferromagnetism using a magnetoelectric multiferroic.,NATURE MATERIALS,2008,"Ying-Hao Chu,Lane W Martin,Mikel B Holcomb,Martin Gajek,Shu-Jen Han,Qing He,Nina Balke,Chan-Ho Yang,Donkoun Lee,Wei Hu,Qian Zhan,Pei-Ling Yang,Arantxa Fraile-Rodríguez,Andreas Scholl,Shan X Wang,R Ramesh"
10.1002/adfm.202212298,Enhanced Magnetization in CoFe2O4 Through Hydrogen Doping,ADVANCED FUNCTIONAL MATERIALS,0,"Zhuolu Li,Yingjie Lyu,Zhao Ran,Yujia Wang,Yang Zhang,Nianpeng Lu,Meng Wang,Michel Sassi,Thai Duy Ha,Alpha T. N'Diaye,Padraic Shafer,Carolyn Pearce,Kevin Rosso,Elke Arenholz,Jenh-Yih Juang,Qing He,Ying-Hao Chu,Weidong Luo,Pu Yu"
10.1038/s41560-022-01166-8,Enhanced low-temperature proton conductivity in hydrogen-intercalated brownmillerite oxide,Nature Energy,0,"Lu, Nianpeng,Zhang, Zhuo,Wang, Yujia,Li, Hao-Bo,Qiao, Shuang,Zhao, Bo,He, Qing,Lu, Sicheng,Li, Cong,Wu, Yongshun,Zhu, Mingtong,Lyu, Xiangyu,Chen, Xiaokun,Li, Zhuolu,Wang, Meng,Zhang, Jingzhao,Tsang, Sze Chun,Guo, Jingwen,Yang, Shuzhen,Zhang, Jianbing,Deng, Ke,Zhang, Ding,Ma, Jing,Ren, Jun,Wu, Yang,Zhu, Junyi,Zhou, Shuyun,Tokura, Yoshinori,Nan, Ce-Wen,Wu, Jian,Yu, Pu"
